Issue Type,Issue key,Issue id,Summary,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Resolution,Created,Updated,Status,Custom field (Required Access Level),Custom field (Required Access Level)
Bug,AO3-6504,67940,Docker initialization script drops and recreates databases twice,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,07/Apr/23 10:19 PM,18/Apr/23 1:39 PM,Deployed,,
Improvement,AO3-6503,67939,Allow superadmins to disable guest comments across the site,EchoEkhi,60d5d58e8f2cc10069d7e879,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,06/Apr/23 5:10 PM,27/Feb/24 2:39 PM,Deployed,Admin,
Improvement,AO3-6502,67937,Blocked users should not be able to give gift works to blocker,Ceithir,63039b5aed0c9b03372bf3c4,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,04/Apr/23 7:29 PM,01/Apr/24 11:46 AM,Deployed,,
Improvement,AO3-6501,67934,"Store ID of user who creates collection item on the collection item, as well as the time the item's anonymous or unrevealed setting was updated",,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,03/Apr/23 7:52 PM,03/Aug/25 10:56 PM,To Do,,
Improvement,AO3-6500,67933,"Stop converting URLs from HTTPS to HTTP for bookmarks, prompts, and collection headers",Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,03/Apr/23 7:00 PM,02/Jul/25 2:31 PM,Deployed,,
Bug,AO3-6499,67931,Static error pages use wrong CSS,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,31/Mar/23 4:19 PM,18/Apr/23 1:39 PM,Deployed,,
Improvement,AO3-6498,67925,Allow certain admins to access refused gifts page,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,23/Mar/23 10:50 PM,17/Jun/25 5:25 PM,To Do,Admin,
Bug,AO3-6497,67924,Can't click label to select checkbox on admin skin actions for skins with certain punctuation,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Lowest,,23/Mar/23 1:05 PM,23/Mar/23 1:05 PM,To Do,Admin,
Task,AO3-6496,67922,Replace phantomjs and poltergeist with Selenium,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,12/Mar/23 11:06 AM,06/Apr/23 10:39 AM,Deployed,,
Task,AO3-6495,67921,Bump rack from 2.2.6.2 to 2.2.6.3 and again to 2.2.6.4,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,09/Mar/23 9:01 PM,31/Mar/23 3:29 PM,Deployed,,
Improvement,AO3-6494,67920,Notify wrangling supervisors via email when a user's wrangling permissions change,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,06/Mar/23 10:48 PM,31/Jul/25 11:14 AM,To Do,Admin,
Improvement,AO3-6493,67919,Notify wrangling supervisors via email when a wrangler changes their username,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,06/Mar/23 10:34 PM,06/Sep/24 1:22 AM,Deployed,Tag Wrangler,
Improvement,AO3-6492,67918,Update text for abuse report page and confirmation email,calm,64056257314f50881382f3eb,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,27/Feb/23 8:52 PM,21/May/23 11:09 AM,Deployed,,
Improvement,AO3-6491,67917,Change default comment setting to registered users only,weeklies,61cc2a19326554006caa335c,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,27/Feb/23 8:00 PM,02/Jul/25 1:38 PM,Deployed,,
Improvement,AO3-6490,67916,Add comment options to import work form,EchoEkhi,60d5d58e8f2cc10069d7e879,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,27/Feb/23 7:49 PM,16/Jun/23 8:45 PM,Deployed,Archivist,
Bug,AO3-6489,67915,Users who no longer have the tag wrangling role can reply to old tag comments from inbox,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,26/Feb/23 4:32 PM,27/Jan/25 4:50 PM,To Do,Admin,Tag Wrangler
Bug,AO3-6488,67913,504 gateway timeout when editing orphaned work due to slow challenge assignment query,weeklies,61cc2a19326554006caa335c,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,Done,24/Feb/23 1:59 PM,12/Aug/23 5:32 PM,Deployed,,
Bug,AO3-6487,67911,Character & Relationship Tags No Longer Register Properly in Works Autocomplete Post-Fandom Rename,Ceithir,63039b5aed0c9b03372bf3c4,Dre,5cc68d1b2f51be0e56a1ccf0,High,DeployedToBeta,23/Feb/23 2:38 PM,20/Oct/23 10:08 AM,Deployed,Admin,Tag Wrangler
Improvement,AO3-6486,67910,Create devmem admin role,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,22/Feb/23 7:38 PM,02/Apr/24 6:05 PM,Deployed,Admin,
Task,AO3-6485,67908,Switch to Codecov GitHub Action instead of the deprecated Ruby uploader,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,21/Feb/23 5:19 PM,31/Mar/23 3:29 PM,Deployed,,
Improvement,AO3-6484,67907,Try bypassing the cache for CSS classes when the pseuds are already loaded,weeklies,61cc2a19326554006caa335c,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,,21/Feb/23 11:30 AM,22/Aug/25 12:34 AM,In Review,,
Bug,AO3-6483,67905,Old password changes in user audits cannot be deserialized,weeklies,61cc2a19326554006caa335c,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,20/Feb/23 7:36 PM,20/Oct/23 10:08 AM,Deployed,,
Improvement,AO3-6482,67904,Update skins:cache_all_site_skins to target skins in the footer's chooser,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,20/Feb/23 7:02 PM,31/Mar/23 4:22 PM,Deployed,,
Bug,AO3-6481,67901,Broken link on DMCA Policy page,Isabel Nunes,6403f9fa7655a3223a23539d,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,15/Feb/23 10:32 PM,31/Mar/23 3:29 PM,Deployed,,
Bug,AO3-6480,67900,Adult content warning lacks accessible text,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,14/Feb/23 9:58 PM,22/Aug/23 4:58 PM,Deployed,,
Task,AO3-6479,67897,Merge the Bookmarkable module and the BookmarkCountCaching module,,,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,,12/Feb/23 12:06 PM,12/Feb/23 12:06 PM,To Do,,
Bug,AO3-6478,67896,"In a challenge where relationships are checkboxes, editing a prompt for A/B/C will automatically check the A/B and B/C checkboxes",pinkpurpleblue,63ff9a509ce2cd2c240dff41,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,,12/Feb/23 11:51 AM,14/Mar/23 9:01 PM,In Review,,
Task,AO3-6477,67893,Bump sanitize from 6.0.0 to 6.0.1,,,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,09/Feb/23 9:35 PM,19/Feb/23 1:34 AM,Deployed,,
Improvement,AO3-6476,67892,Inconsistent styling on muted users notice,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,08/Feb/23 4:29 PM,18/Apr/23 1:39 PM,Deployed,,
Improvement,AO3-6475,67888,Add code to allow ES search results to load records with includes(),ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,04/Feb/23 1:07 PM,24/Jul/23 7:29 PM,Deployed,,
Improvement,AO3-6474,67887,"Remove ApplicationController#set_media, and load the media for the menu only when necessary",ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Low,DeployedToBeta,04/Feb/23 8:43 AM,18/Apr/23 1:39 PM,Deployed,,
Task,AO3-6473,67886,Remove unused/unnecessary code from ApplicationController,warlockmel,62bbc454228c59d8da199f48,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Low,DeployedToBeta,04/Feb/23 8:37 AM,10/Feb/24 1:28 PM,Deployed,,
Task,AO3-6472,67884,Disable indirect dependency updates in Dependabot gem security updates,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,Won't Do,29/Jan/23 8:53 PM,30/Jan/23 2:34 PM,Closed,,
Improvement,AO3-6471,67882,"Add word count search, filter, and sorting to interface for bookmarks",irrationalpie,629dc33e9b728c006a926594,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,28/Jan/23 8:26 PM,03/Mar/23 8:23 PM,In Review,,
Improvement,AO3-6470,67881,Allow tag wrangling admins to download CSV of wranglers' last wrangled tags,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,27/Jan/23 4:00 PM,21/May/23 11:09 AM,Deployed,Admin,
Task,AO3-6469,67880,Upgrade to Rails 6.1,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,25/Jan/23 12:55 PM,19/Feb/23 1:34 AM,Deployed,Admin,
Task,AO3-6468,67879,Bump globalid from 1.0.0 to 1.0.1,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,24/Jan/23 5:24 PM,08/Feb/23 1:45 PM,Deployed,,
Improvement,AO3-6467,67878,Record Fannish Next of Kin changes in user history ,Ceithir,63039b5aed0c9b03372bf3c4,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,21/Jan/23 8:18 PM,20/Oct/23 10:08 AM,Deployed,Admin,
Improvement,AO3-6466,67877,Allow details and summary HTML tags,irrationalpie,629dc33e9b728c006a926594,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,21/Jan/23 6:21 PM,31/Mar/23 3:29 PM,Deployed,,
Bug,AO3-6465,67876,Make sure the batch size in RedisHitCounter jobs is more consistent,,,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,Duplicate,21/Jan/23 6:16 PM,17/Apr/23 7:26 PM,Closed,,
Improvement,AO3-6464,67875,"Allow ruby, rt, and rp HTML tags where HTML is allowed",Potpotkettle,629ad80c9bc7150068d02078,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,21/Jan/23 6:02 PM,31/Mar/23 3:29 PM,Deployed,,
Task,AO3-6463,67874,Bump rack from 2.2.3.1 to 2.2.6.2,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,21/Jan/23 5:43 PM,08/Feb/23 1:45 PM,Deployed,,
Bug,AO3-6462,67873,Make sure the batch size in RedisSetJobs is more consistent,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,High,Done,20/Jan/23 2:33 PM,21/Jan/23 6:16 PM,Deployed,,
Task,AO3-6461,67872,Update Rails to 6.0.6.1,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,Won't Fix,18/Jan/23 1:18 AM,10/Feb/23 4:52 PM,Closed,,
Bug,AO3-6460,67871,Avoid caching stale data for AdminSetting,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,14/Jan/23 10:01 PM,21/May/23 11:09 AM,Deployed,Admin,
Bug,AO3-6459,67870,Address LockWaitTimeouts in the readings code,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,High,DeployedToBeta,14/Jan/23 4:31 PM,18/Jan/23 4:43 AM,Deployed,,
Bug,AO3-6458,67869,Address LockWaitTimeouts in the taggings count update code,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,High,DeployedToBeta,14/Jan/23 4:10 PM,18/Jan/23 4:43 AM,Deployed,,
Bug,AO3-6457,67867,Make StatCounter.stats_to_database scale better,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,High,DeployedToBeta,13/Jan/23 9:42 PM,18/Jan/23 4:43 AM,Deployed,,
Task,AO3-6456,67866,Add primary keys to roles_users and schema_migrations,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,13/Jan/23 12:26 AM,18/Jan/23 4:43 AM,Deployed,,
Bug,AO3-6455,67865,Try to fix deadlock issues with the readings:to_database task,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Highest,DeployedToBeta,09/Jan/23 10:14 PM,11/Jan/23 7:17 PM,Deployed,,
Task,AO3-6454,67864,Remove Akismetor and handle Akismet API calls ourselves,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,08/Jan/23 6:06 PM,10/Aug/25 4:04 PM,To Do,,
Bug,AO3-6453,67863,500 error when checking for spam,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,james_,557058:e4a3ada3-097a-4936-af08-46ecac880066,Highest,DeployedToBeta,08/Jan/23 11:29 AM,09/Jan/23 1:43 AM,Deployed,,
Improvement,AO3-6452,67862," RedisHitCounter failed with ""Mysql2::Error: WSREP detected deadlock/conflict and aborted the transaction.""",ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,james_,557058:e4a3ada3-097a-4936-af08-46ecac880066,High,DeployedToBeta,08/Jan/23 6:46 AM,09/Jan/23 1:43 AM,Deployed,,
Task,AO3-6451,67859,Bump httparty from 0.20.0 to 0.21.0,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,07/Jan/23 7:25 AM,08/Feb/23 1:45 PM,Deployed,Policy & Abuse,Support
Task,AO3-6450,67856,Exclude tags used only on hidden and unrevealed works from bins,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,30/Dec/22 11:06 PM,21/Feb/25 2:33 PM,Deployed,Admin,
Task,AO3-6449,67851,Update NewRelic,warlockmel,62bbc454228c59d8da199f48,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,26/Dec/22 12:59 PM,06/Apr/23 10:39 AM,Deployed,Admin,
Bug,AO3-6448,67847,"A work that was invited to a closed, moderated collection cannot be approved",,,Jennifer D2,5eb34ab8833be70b7e0141b5,Medium,,20/Dec/22 7:26 PM,29/Dec/22 11:21 AM,To Do,,
Task,AO3-6447,67844,Bump rails-html-sanitizer from 1.4.3 to 1.4.4,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,14/Dec/22 3:08 PM,27/Dec/22 1:42 AM,Deployed,,
Task,AO3-6446,67843,Bump loofah from 2.18.0 to 2.19.1,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,14/Dec/22 12:00 AM,27/Dec/22 1:42 AM,Deployed,,
Bug,AO3-6445,67842,Fandoms list on user dashboard disappears and leaves big gap when new user help banner is on in Safari,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,13/Dec/22 4:40 PM,01/Oct/25 8:32 PM,To Do,,
Improvement,AO3-6444,67841,"Don't store support ticket info in database, and reduce amount of abuse report info stored",,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,12/Dec/22 8:59 PM,28/Mar/24 11:41 AM,To Do,Policy & Abuse,Support
Task,AO3-6443,67840,Remove code for sending email copies of support tickets to Support,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,12/Dec/22 5:42 PM,27/Dec/22 1:42 AM,Deployed,,
Bug,AO3-6442,67663,Active URL validation fails for external works on ficbook.net,ellieyhc,70121:cf9024e0-58f5-4116-bb1d-9a6fb0e77f49,Sam Johnsson,557058:a06b2e64-4893-491b-b85e-8176df5059b9,Medium,DeployedToBeta,10/Dec/22 8:28 PM,22/Aug/23 4:58 PM,Deployed,,
Task,AO3-6441,67511,Bump nokogiri from 1.13.9 to 1.13.10,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,08/Dec/22 11:19 PM,27/Dec/22 1:42 AM,Deployed,,
Improvement,AO3-6440,67508,Allow admins to set and reset their passwords,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,04/Dec/22 4:45 PM,08/Feb/23 1:45 PM,Deployed,Admin,
Bug,AO3-6439,67505,"Set User.current_user in an around_action hook, so that it's cleared more consistently in tests",Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,03/Dec/22 8:55 AM,28/Mar/25 2:27 PM,Deployed,,
Task,AO3-6438,67504,Ignore innodb_monitor in schema dumps,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,02/Dec/22 8:47 PM,18/Jan/23 4:43 AM,Deployed,,
Task,AO3-6437,67503,Remove unused tables,kitbur,70121:20dc3aaa-733c-45e4-afe3-1b44645355b0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,02/Dec/22 4:53 PM,16/Jun/25 10:18 AM,Deployed,,
Task,AO3-6436,67502,Update robots.txt to disallow Common Crawl scraping bot,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,Done,02/Dec/22 4:08 PM,26/Jan/23 6:38 PM,Deployed,,
Task,AO3-6435,67501,Drop prompt_restriction_id column from gift_exchanges and prompt_memes tables,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,02/Dec/22 3:27 PM,31/Mar/23 3:29 PM,Deployed,,
Task,AO3-6434,67500,Bump sinatra from 2.2.0 to 2.2.3,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,30/Nov/22 8:13 PM,27/Dec/22 1:42 AM,Deployed,,
Task,AO3-6433,67498,Clean up old After tasks,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,28/Nov/22 3:50 PM,23/Dec/22 2:58 AM,Deployed,,
Improvement,AO3-6432,67497,Don't allow the orphan_account to be suspended or banned,ellieyhc,70121:cf9024e0-58f5-4116-bb1d-9a6fb0e77f49,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,27/Nov/22 2:10 AM,31/Mar/23 3:29 PM,Deployed,Admin,
Bug,AO3-6431,67495,Work in anonymous collection does not generate subscription notifications to someone also subscribed to the creator,irrationalpie,629dc33e9b728c006a926594,Nary,557058:045245cb-4c5b-4691-b41f-82c2b91416c7,Medium,,26/Nov/22 10:15 AM,04/Feb/23 7:04 PM,In Review,,
Improvement,AO3-6430,67494,"Replace uses of ""whitelist"" with ""allowlist""",warlockmel,62bbc454228c59d8da199f48,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,25/Nov/22 9:42 PM,26/Feb/24 2:52 PM,Deployed,,
Bug,AO3-6429,67493,"Remove ARIA ""complementary"" role from work and chapter title, summary, notes",Cesium-Ice,5c4fbe624c070827c2a1e3f1,Sam Johnsson,557058:a06b2e64-4893-491b-b85e-8176df5059b9,Medium,DeployedToBeta,25/Nov/22 7:20 PM,21/May/23 11:09 AM,Deployed,,
Bug,AO3-6428,67492,500 error when deleting or downloading a posted work with zero posted chapters,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,25/Nov/22 4:31 PM,31/Mar/23 3:29 PM,Deployed,Admin,
Improvement,AO3-6427,67490,Limit which URLs are accepted for abuse reports,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,24/Nov/22 7:23 PM,22/Aug/25 4:38 PM,To Do,,
Bug,AO3-6426,67489,Make the Automated Tests workflow use ubuntu-20.04,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,22/Nov/22 4:09 PM,12/Mar/23 11:27 AM,Deployed,,
Improvement,AO3-6425,67488,Users sometimes report chapter URLs that do not contain the work IDs,GoodGithubAccount,638000af3c26ca7fa0d2cc12,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,21/Nov/22 11:15 PM,31/Mar/23 3:29 PM,Deployed,Policy & Abuse,
Task,AO3-6424,67487,Override Dependabot labels for gem updates,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,21/Nov/22 10:53 PM,23/Dec/22 2:58 AM,Deployed,,
Improvement,AO3-6423,67486,Bump dalli from 3.2.0 to 3.2.3,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,21/Nov/22 10:31 PM,27/Dec/22 1:42 AM,Deployed,,
Improvement,AO3-6422,67484,Limit the number of users you can block,EchoEkhi,60d5d58e8f2cc10069d7e879,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,16/Nov/22 5:38 PM,08/Feb/23 1:45 PM,Deployed,,
Bug,AO3-6421,67460,HTML parser sometimes breaks title attributes containing single quotes,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,,12/Nov/22 8:58 PM,30/Jul/25 1:38 PM,In Progress,,
Task,AO3-6420,67456,Remove unused gifts view,warlockmel,62bbc454228c59d8da199f48,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Lowest,DeployedToBeta,08/Nov/22 4:13 PM,03/Apr/23 9:50 PM,Deployed,,
Bug,AO3-6419,67446,Clean up params for the PromptsController and ChallengeSignupsController,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,05/Nov/22 2:26 PM,10/Jan/23 9:51 PM,Deployed,,
Improvement,AO3-6418,67443,Add Wattpad to Warning Message on Import Work page,Albin Antti,5de3bb19b95b180d17cf3f39,Sam Johnsson,557058:a06b2e64-4893-491b-b85e-8176df5059b9,Low,DeployedToBeta,01/Nov/22 1:31 PM,27/Dec/22 1:42 AM,Deployed,,
Bug,AO3-6417,67442,Gifts page for nonexistent user redirects instead of 404ing,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,31/Oct/22 9:02 PM,27/Dec/22 1:43 AM,Deployed,,
Bug,AO3-6416,67441,Bookmarks stay on collection's Bookmarked Items page after moderator removes them,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,31/Oct/22 2:07 PM,05/Jun/23 5:09 PM,To Do,,
Improvement,AO3-6415,67438,Reorganize My Assignments page,marcus8448,5fa83c958c4efd006f544936,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,25/Oct/22 1:16 AM,24/Sep/25 8:29 PM,In Review,,
